codigo_clase,display_code,class_name,class_name_es,codigo_seccion,codigo_division,sector,gsector,gsector_label,plazas_equiv_estab_nat,fte_share_nat,plazas_equiv_estab_nat_pctile,n_estab_nat,wage_per_fte,wage_premium,wage_per_fte_pctile,wage_per_fte_pctile_gsector,fte_per_firm,fte_per_firm_premium,fte_per_firm_pctile,fte_per_firm_pctile_gsector,n_firms,quadrant
1629,C1629,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials","Fabricación De Otros Productos De Madera; Fabricación De Artículos De Corcho, Paja Y Materiales Trenzables.",C,16,Secundario,3,Industrias manufactureras,584.6666666666665,0.0001995920311800067,31.31067961165049,617,6690.707832923834,0.6752259027227561,25.615763546798032,23.308270676691727,1.9567307692307687,0.3552445633599443,13.793103448275861,6.7669172932330826,260.0,"few jobs, poorly paid"
1701,C1701,"Manufacture of pulp, paper and paperboard","Fabricación De Pasta De Madera, Papel Y Cartón.",C,17,Secundario,3,Industrias manufactureras,909.166666666667,0.0003103690222596742,39.80582524271845,115,9125.534513274339,0.9209484905666,58.620689655172406,58.64661654135338,7.398809523809523,1.3432542176982194,61.083743842364534,59.3984962406015,42.0,"many jobs, well paid"
1702,C1702,Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,Fabricación De Papel Y Cartón Ondulado Y De Envases De Papel Y Cartón.,C,17,Secundario,3,Industrias manufactureras,5798.666666666668,0.0019795341929346624,75.97087378640776,168,12857.893636397313,1.2976179881935657,85.96059113300493,90.97744360902256,72.57616487455195,13.176206152947186,94.08866995073892,93.23308270676691,93.0,"many jobs, well paid"
1709,C1709,Manufacture of other articles of paper and paperboard,Fabricación De Otros Artículos Del Papel Y Cartón.,C,17,Secundario,3,Industrias manufactureras,2338.249999999998,0.0007982258841048752,56.067961165048544,286,12304.5956401231,1.2417791818462731,82.51231527093597,84.9624060150376,31.151002506265655,5.655465972926482,87.4384236453202,81.95488721804512,133.0,"many jobs, well paid"
1811,C1811,Printing,Actividades De Impresión.,C,18,Secundario,3,Industrias manufactureras,4796.916666666667,0.0016375593059884163,73.30097087378641,3371,8454.061012747597,0.8531834181901778,52.21674876847291,53.383458646616546,3.7295201872440025,0.6770945657385639,38.17733990147783,36.09022556390977,1709.0,"few jobs, well paid"
1812,C1812,Service activities related to printing,Actividades De Servicios Relacionados Con La Impresión.,C,18,Secundario,3,Industrias manufactureras,4432.666666666667,0.001513212560223335,71.11650485436894,3517,6749.524755080704,0.6811617035902394,27.339901477832512,24.81203007518797,2.356224465272771,0.42777266270152225,20.19704433497537,14.285714285714285,1387.0,"few jobs, poorly paid"
1820,C1820,Reproduction of recorded media,Reproducción De Grabaciones.,C,18,Secundario,3,Industrias manufactureras,71.5,2.4408489559926707e-05,8.495145631067961,92,8728.121352405722,0.8808415740784906,56.40394088669951,57.89473684210527,2.288690476190476,0.4155118638012594,18.96551724137931,12.781954887218044,28.0,"few jobs, well paid"
1920,C1920,Manufacture of refined petroleum products,Fabricación De Productos De La Refinación Del Petróleo.,C,19,Secundario,3,Industrias manufactureras,733.083333333333,0.0002502581382968242,34.95145631067961,63,28765.654690630527,2.903028444959628,99.75369458128078,100.0,215.12014114232954,39.05507176139456,98.27586206896551,99.24812030075188,21.0,"many jobs, well paid"
2011,C2011,Manufacture of basic chemicals,Fabricación De Substancias Químicas Básicas.,C,20,Secundario,3,Industrias manufactureras,2030.083333333334,0.0006930247251391313,53.398058252427184,260,14262.184485223099,1.4393389510216985,90.88669950738915,94.73684210526315,15.54654654654655,2.8224762581180833,77.33990147783251,72.93233082706767,111.0,"many jobs, well paid"
2012,C2012,Manufacture of fertilizers and nitrogen compounds,Fabricación De Abonos Y Compuestos De Nitrógeno.,C,20,Secundario,3,Industrias manufactureras,541.7500000000005,0.00018494124781944483,30.339805825242717,88,11368.225625863053,1.147280766439459,76.35467980295566,76.69172932330827,24.426587301587293,4.43464807564569,85.71428571428571,78.94736842105263,42.0,"many jobs, well paid"
2013,C2013,Manufacture of plastics and synthetic rubber in primary forms,Fabricación De Plásticos Y Cauchos Sintéticos En Formas Primarias.,C,20,Secundario,3,Industrias manufactureras,3400.5000000000014,0.0011608541083710602,65.0485436893204,237,9286.714860429234,0.9372148032089309,60.3448275862069,60.902255639097746,16.656542056074763,3.0239959951787236,79.3103448275862,74.43609022556392,107.0,"many jobs, well paid"
2021,C2021,Manufacture of pesticides and other agrochemical products,Fabricación De Plaguicidas Y Otros Productos Químicos De Uso Agropecuario.,C,20,Secundario,3,Industrias manufactureras,1335.2499999999993,0.0004558242753131765,45.87378640776699,162,14557.94236401194,1.4691868214831552,91.87192118226602,96.99248120300751,16.503787878787872,2.996263467094126,79.06403940886699,73.68421052631578,88.0,"many jobs, well paid"
2022,C2022,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics","Fabricación De Pinturas, Barnices Y Productos De Revestimiento Similares, Tintas De Imprenta Y Masillas.",C,20,Secundario,3,Industrias manufactureras,1569.0000000000002,0.0005356212604129372,49.029126213592235,102,13680.22034368764,1.3806071587161255,89.4088669950739,93.23308270676691,43.72005208333334,7.937377515928498,90.39408866995073,86.46616541353383,64.0,"many jobs, well paid"
2023,C2023,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","Fabricación De Jabones Y Detergentes, Preparados Para Limpiar Y Pulir, Perfumes Y Preparados De Tocador.",C,20,Secundario,3,Industrias manufactureras,3825.416666666667,0.0013059110877021395,68.20388349514563,923,13131.55118675423,1.3252354946055738,87.192118226601,92.4812030075188,14.649051490514907,2.659535988403304,76.10837438423646,71.42857142857143,369.0,"many jobs, well paid"
2029,C2029,Manufacture of other chemical products n.e.c.,Fabricación De Otros Productos Químicos N.C.P.,C,20,Secundario,3,Industrias manufactureras,1148.4166666666665,0.0003920435834794288,44.417475728155345,427,11898.247134133497,1.2007705107716358,80.54187192118226,81.203007518797,7.709415584415587,1.3996447626377928,62.315270935960584,60.150375939849624,154.0,"many jobs, well paid"
2030,C2030,Manufacture of man-made fibres,Fabricación De Fibras Artificiales.,C,20,Secundario,3,Industrias manufactureras,5.5,1.8775761199943622e-06,1.9417475728155338,17,7883.41090909091,0.7955934380262947,47.53694581280788,46.616541353383454,2.75,0.4992626295869489,26.354679802955665,22.55639097744361,2.0,"few jobs, poorly paid"
2100,C2100,"Manufacture of pharmaceuticals, medicinal chemical and botanical products","Fabricación De Productos Farmacéuticos, Sustancias Químicas Medicinales Y Productos Botánicos De Uso Farmacéutico.",C,21,Secundario,3,Industrias manufactureras,4117.0,0.0014054510701848708,70.3883495145631,395,12595.2344723284,1.2711104383803598,84.72906403940887,87.21804511278195,35.099166666666676,6.3722553622947595,88.91625615763546,84.21052631578947,200.0,"many jobs, well paid"
2211,C2211,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,Fabricación De Cubiertas Y Cámaras De Caucho; Recauchutado Y Renovación De Cubiertas De Caucho.,C,22,Secundario,3,Industrias manufactureras,266.9999999999999,9.114778618881717e-05,21.11650485436893,57,16530.138930543824,1.6682208011811253,93.8423645320197,97.74436090225564,49.330128205128204,8.955887100201318,91.37931034482759,89.47368421052632,26.0,"many jobs, well paid"
2219,C2219,Manufacture of other rubber products,Fabricación De Otros Productos De Caucho.,C,22,Secundario,3,Industrias manufactureras,2125.0833333333303,0.0007254555853935782,54.36893203883495,145,7940.746860653085,0.8013797794147991,47.783251231527096,47.368421052631575,10.449324324324328,1.897075323479648,70.19704433497537,66.16541353383458,74.0,"many jobs, poorly paid"
2220,C2220,Manufacture of plastics products,Fabricación De Productos De Plástico.,C,22,Secundario,3,Industrias manufactureras,11193.333333333332,0.0038211518854188286,84.70873786407766,886,10303.368113471397,1.0398153990925856,68.22660098522168,69.92481203007519,31.961525867714474,5.802616527391424,87.93103448275862,82.70676691729322,509.0,"many jobs, well paid"
2310,C2310,Manufacture of glass and glass products,Fabricación De Vidrio Y Productos De Vidrio.,C,23,Secundario,3,Industrias manufactureras,1704.2500000000005,0.0005817925640909804,50.728155339805824,462,9393.758575176353,0.9480176495931728,61.822660098522164,63.1578947368421,6.108618233618235,1.1090199281669173,56.65024630541872,53.383458646616546,234.0,"many jobs, well paid"
2391,C2391,Manufacture of refractory products,Fabricación De Productos Refractarios.,C,23,Secundario,3,Industrias manufactureras,1388.083333333333,0.0004738603853143346,47.0873786407767,272,7833.2391748526525,0.790530109094864,47.04433497536946,45.86466165413533,7.202830188679245,1.3076741601702762,60.3448275862069,58.64661654135338,106.0,"many jobs, poorly paid"
2392,C2392,Manufacture of clay building materials,Fabricación De Materiales De Construcción De Arcilla.,C,23,Secundario,3,Industrias manufactureras,1165.083333333333,0.0003977332080854723,44.66019417475729,286,9969.47043947792,1.0061184623903368,64.5320197044335,66.16541353383458,27.416666666666664,4.977497125275945,86.69950738916256,80.45112781954887,85.0,"many jobs, well paid"
2393,C2393,Manufacture of other porcelain and ceramic products,Fabricación De Otros Productos De Porcelana Y De Cerámica.,C,23,Secundario,3,Industrias manufactureras,604.75,0.00020644802883028918,32.038834951456316,1218,5895.833856256843,0.5950072604133892,9.60591133004926,8.270676691729323,1.643285371702637,0.29833853666837284,8.620689655172415,4.511278195488721,417.0,"few jobs, poorly paid"
2394,C2394,"Manufacture of cement, lime and plaster","Fabricación De Cemento, Cal Y Yeso.",C,23,Secundario,3,Industrias manufactureras,715.9999999999997,0.00024442627307562955,34.22330097087379,63,18809.133165084993,1.8982167863212427,97.53694581280789,99.24812030075188,82.66379310344827,15.007615533257844,95.07389162561576,94.73684210526315,29.0,"many jobs, well paid"
2395,C2395,"Manufacture of articles of concrete, cement and plaster","Fabricación De Artículos De Hormigón, De Cemento Y Yeso.",C,23,Secundario,3,Industrias manufactureras,2779.9166666666665,0.0009490009361650292,59.95145631067961,1237,9414.129488343147,0.9500734811398217,62.315270935960584,63.90977443609023,6.518086544962811,1.1833589193867067,58.3743842364532,54.88721804511278,493.0,"many jobs, well paid"
2396,C2396,"Cutting, shaping and finishing of stone","Corte, Tallado Y Acabado De La Piedra.",C,23,Secundario,3,Industrias manufactureras,333.83333333333337,0.00011396318085905175,24.271844660194176,326,6413.142571898111,0.6472140303438259,20.935960591133004,18.045112781954884,2.722595078299776,0.4942872647608841,26.108374384236456,21.804511278195488,149.0,"few jobs, poorly paid"
2399,C2399,Manufacture of other non-metallic mineral products n.e.c.,Fabricación De Otros Productos Minerales No Metálicos N.C.P.,C,23,Secundario,3,Industrias manufactureras,465.5833333333331,0.00015893966336982568,28.155339805825243,76,10671.57762711865,1.0769750849512527,70.44334975369459,71.42857142857143,14.560897435897429,2.6435316156334587,75.86206896551724,70.67669172932331,26.0,"many jobs, well paid"
2410,C2410,Manufacture of basic iron and steel,Industrias Básicas De Hierro Y Acero.,C,24,Secundario,3,Industrias manufactureras,3195.7500000000005,0.0010909570700858152,63.3495145631068,332,12498.673683240948,1.2613655283338685,84.23645320197043,86.46616541353383,29.97879684418146,5.4426519797378035,87.192118226601,81.203007518797,169.0,"many jobs, well paid"
2420,C2420,Manufacture of basic precious and other non-ferrous metals,Fabricación De Productos Primarios De Metales Preciosos Y Metales No Ferrosos.,C,24,Secundario,3,Industrias manufactureras,1256.5000000000002,0.00042894079904962117,45.14563106796117,195,8619.536270485758,0.8698831729955977,54.92610837438424,56.390977443609025,33.20098039215685,6.027639554710166,88.66995073891626,83.45864661654136,102.0,"many jobs, well paid"
2431,C2431,Casting of iron and steel,Fundición De Hierro Y Acero.,C,24,Secundario,3,Industrias manufactureras,353.08333333333337,0.00012053469727903202,25.0,177,7948.570693327537,0.80216936022034,48.029556650246306,48.1203007518797,4.51078431372549,0.8189331047164178,47.04433497536946,45.86466165413533,85.0,"few jobs, poorly paid"
2432,C2432,Casting of non-ferrous metals,Fundición De Metales No Ferrosos.,C,24,Secundario,3,Industrias manufactureras,119.41666666666669,4.076616030230184e-05,12.864077669902912,54,7031.465099457502,0.7096151091640104,32.758620689655174,31.57894736842105,4.066176470588237,0.7382145298438044,41.37931034482759,39.849624060150376,34.0,"few jobs, poorly paid"
2511,C2511,Manufacture of structural metal products,Fabricación De Productos Metálicos Para Uso Estructural.,C,25,Secundario,3,Industrias manufactureras,7239.666666666667,0.002471459136373185,79.36893203883496,5838,6969.520573338907,0.7033636706598,31.527093596059114,30.075187969924812,3.4041766245590064,0.6180284266020921,33.004926108374384,29.32330827067669,2929.0,"few jobs, poorly paid"
2512,C2512,"Manufacture of tanks, reservoirs and containers of metal","Fabricación De Tanques, Depósitos Y Recipientes De Metal.",C,25,Secundario,3,Industrias manufactureras,835.4999999999999,0.00028522088150096167,38.10679611650485,148,9232.954581640943,0.9317893185394579,59.35960591133005,60.150375939849624,9.887550200803213,1.7950852048821735,68.96551724137932,63.90977443609023,83.0,"many jobs, well paid"
2513,C2513,"Manufacture of steam generators, except central heating hot water boilers","Fabricación De Generadores De Vapor, Excepto Calderas De Agua Caliente Para Calefacción Central.",C,25,Secundario,3,Industrias manufactureras,185.5833333333333,6.33539699882946e-05,16.50485436893204,31,7690.083281632656,0.7760828234498542,44.827586206896555,43.609022556390975,8.506944444444441,1.5444361647576064,65.27093596059113,60.902255639097746,24.0,"many jobs, poorly paid"
2520,C2520,Manufacture of weapons and ammunition,Fabricación De Armas Y Municiones.,C,25,Secundario,3,Industrias manufactureras,13.91666666666667,4.750836546046342e-06,2.912621359223301,6,6960.0,0.7024028548705397,31.2807881773399,29.32330827067669,1.0,0.18155004712252687,1.477832512315271,2.631578947368421,2.0,"few jobs, poorly paid"
2591,C2591,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy","Forja, Prensado, Estampado Y Laminado De Metales; Pulvimetalurgia.",C,25,Secundario,3,Industrias manufactureras,493.3333333333336,0.00016841288833888832,29.126213592233007,168,7495.8410926573415,0.7564799113704629,41.37931034482759,38.34586466165413,4.144927536231885,0.7525117895223579,42.11822660098522,41.35338345864661,92.0,"few jobs, poorly paid"
2592,C2592,Treatment and coating of metals; machining,Tratamiento Y Revestimiento De Metales; Maquinado.,C,25,Secundario,3,Industrias manufactureras,4974.583333333333,0.00169821070428884,73.54368932038835,3840,5550.585197173072,0.5601647828586958,3.201970443349754,3.7593984962406015,2.4788653581267215,0.4500381225783057,21.921182266009854,15.789473684210526,1936.0,"few jobs, poorly paid"
2593,C2593,"Manufacture of cutlery, hand tools and general hardware","Fabricación De Artículos De Cuchillería, Herramientas De Mano Y Artículos De Ferretería.",C,25,Secundario,3,Industrias manufactureras,826.1666666666667,0.0002820346917215774,37.37864077669903,737,6570.7993869002285,0.6631247482960219,23.645320197044335,21.052631578947366,2.6051587301587302,0.47296669022197974,24.137931034482758,19.548872180451127,336.0,"few jobs, poorly paid"
2599,C2599,Manufacture of other fabricated metal products n.e.c.,Fabricación De Otros Productos Elaborados De Metal N.C.P.,C,25,Secundario,3,Industrias manufactureras,2053.0,0.000700847958972441,53.640776699029125,353,11722.755879326,1.1830599420386474,79.06403940886699,79.69924812030075,19.096339113680155,3.466941265956385,81.77339901477832,76.69172932330827,173.0,"many jobs, well paid"
2610,C2610,Manufacture of electronic components and boards,Fabricación De Componentes Y Tableros Electrónicos.,C,26,Secundario,3,Industrias manufactureras,202.91666666666666,6.927117957857987e-05,17.718446601941746,61,12393.6006590258,1.2507615639403913,82.75862068965517,85.71428571428571,15.173913043478246,2.7548246280766007,76.60098522167488,72.18045112781954,23.0,"many jobs, well paid"
2620,C2620,Manufacture of computers and peripheral equipment,Fabricación De Computadoras Y Equipo Periférico.,C,26,Secundario,3,Industrias manufactureras,141.83333333333337,4.8418705397430384e-05,13.834951456310678,55,8606.080237388724,0.868525190802697,54.679802955665025,55.639097744360896,2.956140350877193,0.5366874200025575,28.078817733990146,24.81203007518797,19.0,"few jobs, well paid"
2630,C2630,Manufacture of communication equipment,Fabricación De Equipo De Comunicaciones.,C,26,Secundario,3,Industrias manufactureras,3080.500000000003,0.0010516133159350252,62.37864077669902,175,5876.744682237914,0.5930807819179846,9.113300492610838,7.518796992481203,2.4744623655913975,0.44923875907603755,21.67487684729064,15.037593984962406,62.0,"few jobs, poorly paid"
2640,C2640,Manufacture of consumer electronics,Fabricación De Aparatos Electrónicos De Consumo.,C,26,Secundario,3,Industrias manufactureras,205.2499999999999,7.006772702342592e-05,17.96116504854369,39,11870.667929727862,1.1979872188306047,79.80295566502463,80.45112781954887,51.83928571428574,9.411424764226709,91.87192118226602,90.97744360902256,14.0,"many jobs, well paid"
2651,C2651,"Manufacture of measuring, testing, navigating and control equipment","Fabricación De Equipos De Medición, Prueba, Navegación, Control Y De Relojes.",C,26,Secundario,3,Industrias manufactureras,313.6666666666667,0.00010707873508573908,23.300970873786408,117,9450.052870825773,0.9536988671186153,62.5615763546798,64.66165413533834,6.706597222222229,1.2175830417262536,58.620689655172406,55.639097744360896,48.0,"many jobs, well paid"
2652,C2652,Manufacture of watches and clocks,Fabricación De Relojes.,C,26,Secundario,3,Industrias manufactureras,1.0,3.413774763626113e-07,0.7281553398058253,3,5520.0,0.5570781262766349,2.586206896551724,3.007518796992481,1.0,0.18155004712252687,1.477832512315271,2.631578947368421,1.0,"few jobs, poorly paid"
2660,C2660,"Manufacture of irradiation, electromedical and electrotherapeutic equipment","Fabricación De Equipo De Irradiación, Y Equipo Electrónico De Uso Medico Y Terapéutico.",C,26,Secundario,3,Industrias manufactureras,21.0,7.168927003614837e-06,4.368932038834951,18,7615.311284916203,0.7685368372489911,44.33497536945813,42.857142857142854,3.729166666666666,0.6770303840610897,37.93103448275862,35.338345864661655,8.0,"few jobs, poorly paid"
2670,C2670,Manufacture of optical instruments and photographic equipment,Fabricación De Instrumentos Ópticos Y Equipo Fotográficos.,C,26,Secundario,3,Industrias manufactureras,87.16666666666666,2.9756736689607616e-05,10.194174757281553,102,6206.168577878105,0.6263262251306635,16.25615763546798,15.789473684210526,2.7687499999999994,0.5026666929704962,26.60098522167488,23.308270676691727,40.0,"few jobs, poorly paid"
2710,C2710,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus","Fabricación De Motores, Generadores, Transformadores Eléctricos Y Aparatos De Distribución Y Control De La Energía Eléctrica.",C,27,Secundario,3,Industrias manufactureras,2272.8333333333335,0.000775894107526155,55.33980582524271,774,8517.972803263492,0.8596333929198118,53.20197044334976,54.88721804511278,5.038303437967113,0.9147042265805185,50.49261083743842,48.1203007518797,446.0,"many jobs, well paid"
2720,C2720,Manufacture of batteries and accumulators,"Fabricación De Pilas, Baterías Y Acumuladores.",C,27,Secundario,3,Industrias manufactureras,354.08333333333377,0.00012087607475539476,25.24271844660194,17,12693.899780291315,1.2810677363674046,84.97536945812809,87.96992481203007,128.0104166666667,23.24029717800764,97.29064039408867,97.74436090225564,8.0,"many jobs, well paid"
2731,C2731,Manufacture of fibre optic cables,Fabricación De Cables De Fibra Óptica.,C,27,Secundario,3,Industrias manufactureras,108.666666666667,3.7096352431403877e-05,11.650485436893204,8,10271.023251533712,1.0365511572297375,67.73399014778325,69.17293233082707,36.222222222222335,6.576146151327105,89.4088669950739,85.71428571428571,3.0,"many jobs, well paid"
2732,C2732,Manufacture of other electronic and electric wires and cables,Fabricación De Otros Hilos Y Cables Eléctricos.,C,27,Secundario,3,Industrias manufactureras,186.58333333333326,6.36953474646572e-05,16.74757281553398,9,12781.18659588588,1.2898767174688672,85.4679802955665,89.47368421052632,94.1874999999999,17.09974506335298,96.05911330049261,96.2406015037594,8.0,"many jobs, well paid"
2733,C2733,Manufacture of wiring devices,Fabricación De Dispositivos De Cableado.,C,27,Secundario,3,Industrias manufactureras,11.41666666666667,3.897392855139813e-06,2.669902912621359,15,11236.06465116278,1.1339430874262486,75.1231527093596,75.93984962406014,5.119047619047625,0.9293633364605552,50.98522167487685,48.87218045112782,7.0,"many jobs, well paid"
2740,C2740,Manufacture of electric lighting equipment,Fabricación De Equipo Eléctrico De Iluminación.,C,27,Secundario,3,Industrias manufactureras,429.74999999999994,0.0001467069704668322,26.45631067961165,350,10165.490663484487,1.0259008136769137,66.7487684729064,68.42105263157895,1.995238095238095,0.3622355702111369,14.77832512315271,8.270676691729323,175.0,"few jobs, well paid"
2750,C2750,Manufacture of domestic appliances,Fabricación De Aparatos De Uso Doméstico.,C,27,Secundario,3,Industrias manufactureras,736.9166666666666,0.0002515667519562143,35.43689320388349,133,11523.55857907604,1.1629569603751306,77.58620689655173,78.19548872180451,48.09077380952375,8.73088225127782,91.13300492610837,88.7218045112782,56.0,"many jobs, well paid"
2790,C2790,Manufacture of other electrical equipment,Fabricación De Otros Tipos De Equipo Eléctrico.,C,27,Secundario,3,Industrias manufactureras,507.583333333333,0.00017327751737705532,29.36893203883495,78,7000.171024146545,0.7064569126354256,32.26600985221675,30.82706766917293,9.098484848484848,1.6518303529860208,66.99507389162561,63.1578947368421,33.0,"many jobs, poorly paid"
2811,C2811,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","Fabricación De Motores Y Turbinas, Excepto Motores Para Aeronaves, Vehículos Automotores Y Motocicletas.",C,28,Secundario,3,Industrias manufactureras,430.1666666666667,0.0001468492110819833,26.699029126213592,230,6010.45864229765,0.6065751881366633,12.561576354679804,12.030075187969924,1.994791666666667,0.3621545210829573,14.532019704433496,7.518796992481203,96.0,"few jobs, poorly paid"
2812,C2812,Manufacture of fluid power equipment,Fabricación De Equipo De Propulsión De Fluidos.,C,28,Secundario,3,Industrias manufactureras,235.5833333333334,8.04228438064252e-05,19.41747572815534,96,8049.703593287264,0.8123756874693413,49.26108374384236,50.37593984962406,4.220833333333334,0.766292490562999,42.857142857142854,42.10526315789473,40.0,"few jobs, poorly paid"
2813,C2813,"Manufacture of other pumps, compressors, taps and valves","Fabricación De Otras Bombas, Compresores, Grifos Y Válvulas.",C,28,Secundario,3,Industrias manufactureras,84.16666666666677,2.873260426051982e-05,9.70873786407767,53,12061.38937049794,1.2172348171757088,81.5270935960591,82.70676691729322,93.91176470588255,17.049685307712632,95.8128078817734,95.48872180451127,17.0,"many jobs, well paid"
2814,C2814,"Manufacture of bearings, gears, gearing and driving elements","Fabricación De Cojinetes, Engranajes, Trenes De Engranajes Y Piezas De Transmisión.",C,28,Secundario,3,Industrias manufactureras,26.0,8.875814385427893e-06,5.339805825242718,20,5251.022142857141,0.5299328942717348,1.477832512315271,2.2556390977443606,2.512820512820513,0.4562026825130163,22.660098522167488,17.293233082706767,13.0,"few jobs, poorly paid"
2815,C2815,"Manufacture of ovens, furnaces and furnace burners",Fabricación De Hornos Y Quemadores.,C,28,Secundario,3,Industrias manufactureras,181.33333333333326,6.190311571375349e-05,16.019417475728158,57,5644.166858638737,0.5696090394933239,4.433497536945813,4.511278195488721,2.652777777777781,0.4816119305611482,25.862068965517242,21.052631578947366,24.0,"few jobs, poorly paid"
2816,C2816,Manufacture of lifting and handling equipment,Fabricación De Equipo De Elevación Y Manipulación.,C,28,Secundario,3,Industrias manufactureras,251.75,8.59417796742874e-05,20.631067961165048,77,7581.546962798446,0.7651293435351576,44.08866995073892,42.10526315789473,3.7520833333333337,0.6811909059743144,38.42364532019704,36.84210526315789,40.0,"few jobs, poorly paid"
2817,C2817,Manufacture of office machinery and equipment (except computers and peripheral equipment),Fabricación De Maquinaria Y Equipo De Oficina (Excepto Computadoras Y Equipo Periférico).,C,28,Secundario,3,Industrias manufactureras,26.9166666666667,9.188743738760298e-06,5.582524271844661,16,7211.309260273964,0.7277649729555735,35.467980295566505,33.83458646616541,4.3452380952381,0.788878180949076,44.827586206896555,44.3609022556391,7.0,"few jobs, poorly paid"
2818,C2818,Manufacture of power-driven hand tools,Fabricación De Herramientas De Mano Motorizadas.,C,28,Secundario,3,Industrias manufactureras,158.75,5.419367437256454e-05,15.048543689320388,63,8280.7517669411,0.8356930576973699,50.73891625615764,51.8796992481203,4.244623655913979,0.7706116247485751,43.5960591133005,42.857142857142854,31.0,"few jobs, well paid"
2819,C2819,Manufacture of other general-purpose machinery,Fabricación De Otros Tipos De Maquinaria De Uso General.,C,28,Secundario,3,Industrias manufactureras,3823.1666666666697,0.0013051429883803244,67.96116504854369,999,7756.024929049404,0.7827376512372667,45.566502463054185,45.11278195488722,3.6429806362378976,0.6613833061754433,36.69950738916256,33.08270676691729,482.0,"few jobs, poorly paid"
2821,C2821,Manufacture of agricultural and forestry machinery,Fabricación De Maquinaria Agropecuaria Y Forestal.,C,28,Secundario,3,Industrias manufactureras,439.3333333333336,0.00014997850461530732,27.184466019417474,161,7290.986322350848,0.7358059781093811,36.94581280788177,35.338345864661655,4.128676470588234,0.7495614077889617,41.87192118226601,40.6015037593985,68.0,"few jobs, poorly paid"
2822,C2822,Manufacture of metal-forming machinery and machine tools,Fabricación De Maquinaria Para La Conformación De Metales Y De Máquinas Herramienta.,C,28,Secundario,3,Industrias manufactureras,85.66666666666669,2.9244670475063706e-05,9.951456310679612,48,6865.333588235291,0.6928491252895221,28.817733990147783,26.31578947368421,2.1794871794871806,0.3956860001388408,18.226600985221676,12.030075187969924,26.0,"few jobs, poorly paid"
2823,C2823,Manufacture of machinery for metallurgy,Fabricación De Maquinaria Metalúrgica.,C,28,Secundario,3,Industrias manufactureras,103.25000000000004,3.524722443443963e-05,10.922330097087379,22,5920.2619401197535,0.597472541425505,10.591133004926109,9.774436090225564,4.348958333333338,0.7895535903505735,45.073891625615765,45.11278195488722,16.0,"few jobs, poorly paid"
2824,C2824,"Manufacture of machinery for mining, quarrying and construction",Fabricación De Maquinaria Para La Explotación De Minas Y Canteras Y Para Obras De Construcción.,C,28,Secundario,3,Industrias manufactureras,165.91666666666663,5.664021295316324e-05,15.53398058252427,102,7060.145136094678,0.7125094970392609,33.004926108374384,32.33082706766917,3.7723214285714266,0.6848651331184604,39.16256157635468,37.59398496240601,56.0,"few jobs, poorly paid"
2825,C2825,"Manufacture of machinery for food, beverage and tobacco processing","Fabricación De Maquinaria Para La Elaboración De Alimentos, Bebidas Y Tabaco.",C,28,Secundario,3,Industrias manufactureras,346.3333333333333,0.00011823039931358437,24.75728155339806,114,8263.033825198636,0.83390496389531,50.49261083743842,51.127819548872175,7.059294871794874,1.2816153166261717,59.60591133004927,57.14285714285714,52.0,"many jobs, well paid"
2826,C2826,"Manufacture of machinery for textile, apparel and leather production","Fabricación De Maquinaria Para La Elaboración De Productos Textiles, Prendas De Vestir Y Cueros.",C,28,Secundario,3,Industrias manufactureras,76.83333333333337,2.6229169433860648e-05,8.737864077669903,69,6940.153073394493,0.7003999040216726,30.541871921182267,27.819548872180448,2.0761904761904773,0.3769324787877226,16.502463054187192,9.774436090225564,35.0,"few jobs, poorly paid"
2829,C2829,Manufacture of other special-purpose machinery,Fabricación De Otros Tipos De Maquinaria De Uso Especial.,C,28,Secundario,3,Industrias manufactureras,340.6666666666666,0.00011629592694752955,24.514563106796118,141,4409.900216886135,0.4450469112119301,0.7389162561576355,1.5037593984962405,3.4153439153439153,0.6200558487703233,33.251231527093594,30.075187969924812,63.0,"few jobs, poorly paid"
2910,C2910,Manufacture of motor vehicles,Fabricación De Vehículos Automotores.,C,29,Secundario,3,Industrias manufactureras,3073.8333333333367,0.0010493374660926079,62.13592233009708,95,12791.372045500442,1.2909046325388973,85.71428571428571,90.22556390977444,45.85493827160493,8.324966204010435,90.64039408866995,87.21804511278195,27.0,"many jobs, well paid"
2920,C2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,Fabricación De Carrocerías Para Vehículos Automotores; Fabricación De Remolques Y Semirremolques.,C,29,Secundario,3,Industrias manufactureras,1527.8333333333328,0.0005215678876360094,48.30097087378641,513,7215.903319148936,0.7282286051494276,35.960591133004925,34.58646616541353,6.373820754716981,1.1571674583694076,57.635467980295566,54.13533834586466,212.0,"many jobs, poorly paid"
