hs_code,export_value,import_value,national_export_share,year
390720,65487,19350380,1.8971946175310578e-06,2024
680100,65267,0,1.8908210958266456e-06,2024
960310,65082,14377,1.8854615434842993e-06,2024
611241,64832,1237630,1.8782189051838309e-06,2024
090230,64202,168310,1.859967456666651e-06,2024
090112,64102,17770,1.8570704013464637e-06,2024
821520,63838,2206943,1.8494221753011692e-06,2024
842131,63710,10854563,1.8457139444913294e-06,2024
681099,63480,2364805,1.8390507172548986e-06,2024
200919,63303,102854,1.833922929338167e-06,2024
330119,63107,71295,1.8282447009106e-06,2024
081290,63066,30687,1.8270569082293232e-06,2024
640399,63026,18964030,1.8258980861012484e-06,2024
400220,62920,3025462,1.8228272074618499e-06,2024
731520,62868,37379,1.8213207386953523e-06,2024
842390,62845,938047,1.8206544159717093e-06,2024
320417,62840,7056312,1.8205095632056999e-06,2024
847480,62793,1334971,1.819147947205212e-06,2024
842389,62779,333512,1.8187423594603856e-06,2024
902229,62708,1051351,1.8166854501830528e-06,2024
841280,62427,1751019,1.8085447247333263e-06,2024
390330,62338,1178294,1.8059663454983596e-06,2024
390740,62284,1331819,1.8044019356254586e-06,2024
540769,62006,2515036,1.7963481218353378e-06,2024
853190,61939,4008754,1.7944070947708123e-06,2024
720853,61864,4017437,1.7922343032806718e-06,2024
200830,61358,20078,1.7775752033605242e-06,2024
842123,61182,24945738,1.7724763859969944e-06,2024
721633,61051,2711127,1.7686812435275492e-06,2024
731431,60864,1319724,1.7632637500787988e-06,2024
550969,60717,58480,1.7590050787581235e-06,2024
847350,60650,852471,1.757064051693598e-06,2024
840991,60557,29190272,1.7543697902458238e-06,2024
280430,60549,190732,1.754138025820209e-06,2024
110313,60318,1256158,1.7474458280305762e-06,2024
621710,60246,903427,1.7453599482000413e-06,2024
490300,60188,466582,1.7436796561143327e-06,2024
843621,60172,1228214,1.7432161272631027e-06,2024
780200,60146,3820513,1.7424628928798541e-06,2024
090611,59590,5713652,1.7263552652996126e-06,2024
730719,59429,1927123,1.7216910062341112e-06,2024
842831,59394,64661,1.7206770368720454e-06,2024
392049,59242,8696193,1.716273512785361e-06,2024
160432,59126,150285,1.7129129286139435e-06,2024
843010,59087,899125,1.7117830770390704e-06,2024
190120,58476,3314462,1.694082069032726e-06,2024
010121,58336,449275,1.690026191584464e-06,2024
902219,58239,4349448,1.6872160479238821e-06,2024
420500,57600,761316,1.6687038644278853e-06,2024
620443,57008,1980797,1.6515532969323766e-06,2024
611790,56895,200269,1.648279624420565e-06,2024
961610,56887,3292694,1.6480478599949499e-06,2024
890399,56787,1612935,1.6451508046747625e-06,2024
401220,56312,3475,1.631389791903873e-06,2024
843710,56117,2578173,1.6257405340295077e-06,2024
761290,56016,21186143,1.6228145081561186e-06,2024
741022,55545,0,1.6091693775980364e-06,2024
702000,55456,769485,1.6065909983630696e-06,2024
480700,55380,383844,1.6043892363197274e-06,2024
854190,55274,330695,1.6013183576803288e-06,2024
850730,55207,169214,1.5993773306158031e-06,2024
120999,55096,4980771,1.5961615992103954e-06,2024
400219,54929,3212402,1.5913235168256825e-06,2024
621133,54866,1520544,1.5894983719739645e-06,2024
848420,54764,5802917,1.5865433755473735e-06,2024
152190,54704,59111,1.5848051423552612e-06,2024
701391,54671,205668,1.5838491140995993e-06,2024
300670,53892,1547033,1.5612810531553403e-06,2024
420340,53819,13261,1.5591662027716034e-06,2024
847590,53537,2924144,1.5509965067686753e-06,2024
401691,53471,849888,1.5490844502573517e-06,2024
080420,53251,13015,1.5427109285529396e-06,2024
841891,53005,409153,1.535584172465279e-06,2024
901920,52738,6822526,1.5278490347603787e-06,2024
170290,52547,3703459,1.522315659098821e-06,2024
902190,52222,10681146,1.5129002293082122e-06,2024
851220,52072,26223401,1.5085546463279314e-06,2024
381230,52020,7113005,1.5070481775614339e-06,2024
843920,51564,233834,1.49383760530138e-06,2024
690919,51493,1003057,1.491780696024047e-06,2024
320990,51435,1539847,1.4901004039383382e-06,2024
321490,51381,1698174,1.488535994065437e-06,2024
220421,51244,19803903,1.4845670282767805e-06,2024
844332,51163,23524407,1.4822204134674288e-06,2024
071350,51038,356927,1.4785990943171946e-06,2024
640291,50943,5268887,1.4758468917630167e-06,2024
420232,50745,4623459,1.4701107222290458e-06,2024
520623,50730,163033,1.4696761639310179e-06,2024
842699,50674,1514037,1.4680538129517128e-06,2024
160510,50635,499288,1.4669239613768397e-06,2024
081050,50471,5145182,1.4621727906517327e-06,2024
848490,50406,5755034,1.4602897046936109e-06,2024
100620,49979,39267,1.4479192784764111e-06,2024
293361,49873,1744113,1.4448483998370126e-06,2024
842119,49804,3803947,1.4428494316660834e-06,2024
441520,49718,95596,1.4403579640907223e-06,2024
030549,49663,1850,1.4387645836646194e-06,2024
340600,49479,2486709,1.4334340018754747e-06,2024
847759,48946,595904,1.4179926970188762e-06,2024
480840,48763,75970,1.4126910857829335e-06,2024
121410,48722,36755,1.4115032931016568e-06,2024
761090,48663,4529635,1.4097940304627464e-06,2024
740620,48572,60190,1.4071577101213758e-06,2024
080830,48462,12593281,1.4039709492691697e-06,2024
870490,48438,7475775,1.4032756559923248e-06,2024
401410,48420,1621014,1.402754186034691e-06,2024
841430,48122,13967952,1.394120961180533e-06,2024
851981,48081,1395214,1.3929331684992561e-06,2024
854430,47929,5134680,1.3885296444125714e-06,2024
290611,47918,431910,1.3882109683273508e-06,2024
844832,47909,305255,1.387950233348534e-06,2024
640610,47699,3364036,1.3818664171761406e-06,2024
852610,47049,1399958,1.3630355575949232e-06,2024
280429,46950,1082214,1.3601674728279377e-06,2024
480419,46755,30389927,1.3545182149535727e-06,2024
842099,46679,310731,1.3523164529102302e-06,2024
480421,46458,13987655,1.3459139606526164e-06,2024
710692,46395,440516,1.3440888158008982e-06,2024
871492,46340,302676,1.3424954353747953e-06,2024
847710,46067,3835201,1.3345864743506839e-06,2024
030520,45833,0,1.3278073649014455e-06,2024
920600,45527,2049901,1.3189423756216725e-06,2024
391000,45364,4615929,1.3142201754497672e-06,2024
845090,45209,1181785,1.3097297397034769e-06,2024
842211,45061,665092,1.3054420978295997e-06,2024
200880,45022,74990,1.3043122462547266e-06,2024
611120,44956,3816894,1.302400189743403e-06,2024
151419,44945,298022,1.3020815136581825e-06,2024
903040,44887,7369288,1.3004012215724737e-06,2024
251110,44852,1948704,1.2993872522104082e-06,2024
283329,44844,6402427,1.2991554877847932e-06,2024
850811,44822,3218209,1.2985181356143521e-06,2024
071140,44711,6253,1.2953024042089441e-06,2024
830790,44195,496232,1.2803535987567776e-06,2024
848140,44177,2234226,1.279832128799144e-06,2024
251990,44135,4623939,1.2786153655646653e-06,2024
030721,44018,0,1.275225810840046e-06,2024
841690,43968,1823742,1.2737772831799524e-06,2024
401700,43943,267901,1.2730530193499056e-06,2024
420100,43818,1544716,1.2694317001996716e-06,2024
470710,43661,13810357,1.2648833233469774e-06,2024
851679,43579,6325845,1.2625077379844238e-06,2024
160249,43462,310384,1.2591181832598048e-06,2024
441294,43388,22533,1.256974362322866e-06,2024
040210,43367,1286534,1.2563659807056267e-06,2024
900311,43285,3487252,1.2539903953430733e-06,2024
080232,43092,7991829,1.2483990785751117e-06,2024
848060,43045,3759696,1.2470374625746238e-06,2024
843999,43019,5127214,1.246284228191375e-06,2024
401140,42969,15773470,1.2448357005312813e-06,2024
851110,42917,6295597,1.243329231764784e-06,2024
902890,42696,244966,1.23692673950717e-06,2024
842091,42492,459683,1.231016746653988e-06,2024
843890,42248,13059442,1.2239479316727309e-06,2024
800200,42209,0,1.2228180800978578e-06,2024
750890,42200,640989,1.222557345119041e-06,2024
740729,42175,394498,1.2218330812889942e-06,2024
120740,41754,447937,1.2096364783910057e-06,2024
850450,41699,798688,1.2080430979649025e-06,2024
291811,41640,858157,1.206333835325992e-06,2024
110423,41503,710043,1.2023648695373355e-06,2024
300610,41493,6370919,1.2020751640053168e-06,2024
842833,41374,10778925,1.1986276681742938e-06,2024
030760,41347,0,1.1978454632378433e-06,2024
852859,41264,13680062,1.195440907322088e-06,2024
842820,41191,2695087,1.193326056938351e-06,2024
610690,40928,651499,1.1857068014462586e-06,2024
851511,40814,522901,1.182404158381245e-06,2024
844512,40808,11075,1.1822303350620339e-06,2024
842790,40777,1453527,1.1813322479127756e-06,2024
731822,40531,1189858,1.174205491825115e-06,2024
481950,40069,856373,1.1608210962458497e-06,2024
845969,40052,205654,1.1603285968414179e-06,2024
841090,39995,2615746,1.158677275308911e-06,2024
960329,39698,1010975,1.1500730210079548e-06,2024
611090,39682,96187,1.1496094921567247e-06,2024
200811,39628,1448503,1.1480450822838237e-06,2024
843390,39622,4079020,1.1478712589646123e-06,2024
620111,39393,158996,1.1412370022813834e-06,2024
281830,39386,486654,1.1410342084089703e-06,2024
840910,39281,89237,1.1379923003227737e-06,2024
730650,39271,400104,1.137702594790755e-06,2024
722592,39267,17424,1.1375867125779475e-06,2024
391620,39258,4160623,1.1373259775991305e-06,2024
550320,39256,7314764,1.1372680364927269e-06,2024
440839,39245,337565,1.1369493604075063e-06,2024
080940,39118,1548217,1.1332701001508684e-06,2024
851430,39051,505571,1.131329073086343e-06,2024
030579,38761,0,1.1229276126577997e-06,2024
902140,38697,8002585,1.1210734972528798e-06,2024
950450,38655,12748712,1.1198567340184012e-06,2024
830210,38650,5991337,1.1197118812523917e-06,2024
110620,38458,7494305,1.1141495350376323e-06,2024
842810,38359,8765755,1.1112814502706468e-06,2024
970600,38208,11212,1.1069068967371638e-06,2024
851590,38191,2518631,1.106414397332732e-06,2024
040150,37834,0,1.0960719098396634e-06,2024
390950,37815,5145157,1.095521469328828e-06,2024
071335,37687,0,1.0918132385189881e-06,2024
830160,37575,753618,1.0885685365603784e-06,2024
490191,37270,182875,1.079732517833807e-06,2024
621210,37262,15504406,1.079500753408192e-06,2024
611190,37248,33233,1.0790951656633658e-06,2024
901849,37244,8785176,1.0789792834505583e-06,2024
691200,37194,2254228,1.0775307557904646e-06,2024
848250,37143,1240606,1.0760532575771692e-06,2024
560741,37080,723994,1.0742281127254513e-06,2024
320820,37054,10159724,1.0734748783422025e-06,2024
731010,36927,2556676,1.0697956180855646e-06,2024
400821,36773,1513770,1.0653341528924763e-06,2024
851650,36677,6240249,1.0625529797850964e-06,2024
293339,36659,3216131,1.0620315098274627e-06,2024
392610,36634,4205116,1.0613072459974158e-06,2024
820110,36439,2392098,1.0556579881230506e-06,2024
071430,36400,0,1.0545281365481775e-06,2024
293890,36386,2011479,1.0541225488033513e-06,2024
030384,36260,0,1.0504722590999154e-06,2024
841451,36240,22710222,1.0498928480358778e-06,2024
610811,36189,26481,1.0484153498225824e-06,2024
220410,36158,3178786,1.0475172626733244e-06,2024
850990,36122,1666393,1.0464743227580569e-06,2024
550340,36115,277211,1.0462715288856438e-06,2024
320490,36109,600943,1.0460977055664326e-06,2024
843131,35943,2306044,1.0412885937349217e-06,2024
961210,35929,2860378,1.0408830059900953e-06,2024
853630,35888,6221600,1.0396952133088185e-06,2024
440921,35846,440520,1.03847845007434e-06,2024
620452,35813,1109442,1.037522421818678e-06,2024
120190,35768,75515,1.0362187469245938e-06,2024
401039,35734,3017978,1.0352337481157302e-06,2024
711810,35657,57806,1.0330030155191858e-06,2024
960390,35446,8203495,1.0268902287935907e-06,2024
030369,35411,0,1.0258762594315251e-06,2024
481690,35394,625852,1.0253837600270933e-06,2024
850519,35389,829179,1.0252389072610839e-06,2024
550510,35275,11055,1.0219362641960705e-06,2024
850520,35206,748169,1.0199372960251412e-06,2024
902680,35089,3524540,1.016547741300522e-06,2024
120810,35078,0,1.0162290652153014e-06,2024
850760,34977,16272353,1.0133030393419123e-06,2024
620449,34927,456385,1.0118545116818186e-06,2024
670100,34790,54831,1.007885545893162e-06,2024
391190,34749,3063061,1.0066977532118851e-06,2024
390920,34698,994625,1.0052202549985897e-06,2024
283529,34651,286546,1.0038586389981016e-06,2024
110813,34200,1826905,9.90792919504057e-07,2024
740819,34163,2404385,9.897210090355876e-07,2024
721631,34068,2083269,9.869688064814097e-07,2024
846490,34049,1658261,9.864183659705742e-07,2024
730449,33939,318054,9.832316051183681e-07,2024
780199,33931,3630644,9.82999840692753e-07,2024
721933,33897,5383311,9.820148418838895e-07,2024
292241,33853,6024559,9.80740137543007e-07,2024
270119,33711,168786,9.76626318988341e-07,2024
080719,33709,0,9.765683778819373e-07,2024
390469,33481,19178,9.699630917519102e-07,2024
392290,33234,838994,9.628073651110476e-07,2024
720837,33154,24800674,9.604897208548978e-07,2024
620433,33050,2596830,9.57476783321903e-07,2024
200950,32749,18792,9.487566468081392e-07,2024
320419,32706,3921269,9.475109130204586e-07,2024
842519,32646,750377,9.457726798283462e-07,2024
681189,32641,81204,9.456278270623369e-07,2024
846719,32634,1173892,9.454250331899238e-07,2024
410791,32582,0,9.439185644234263e-07,2024
071390,32542,701808,9.427597422953515e-07,2024
750300,32527,100944,9.423251839973234e-07,2024
293211,32373,334985,9.37863718804235e-07,2024
121294,32293,0,9.355460745480851e-07,2024
270210,32269,98775,9.348507812712402e-07,2024
100390,32236,9398759,9.338947530155783e-07,2024
392620,32149,3667025,9.313743148870154e-07,2024
830241,32104,7677011,9.300706399929311e-07,2024
442010,32072,462385,9.291435822904711e-07,2024
850650,32002,1155996,9.271156435663401e-07,2024
280920,31894,4012390,9.239868238205378e-07,2024
293629,31755,9266506,9.199599169254775e-07,2024
520911,31673,1287,9.175843315629238e-07,2024
481830,31535,1820213,9.135863952210653e-07,2024
720840,31493,1795892,9.123696319865867e-07,2024
831110,31442,9980178,9.108921337732912e-07,2024
391739,31426,5977036,9.104286049220612e-07,2024
820540,31393,1686877,9.094725766663993e-07,2024
731029,31149,1012905,9.024037616851424e-07,2024
730411,31024,881860,8.987824425349082e-07,2024
320619,30874,5566715,8.944368595546273e-07,2024
283010,30833,198820,8.932490668733505e-07,2024
841790,30805,1004868,8.92437891383698e-07,2024
842542,30776,3075834,8.915977453408438e-07,2024
340590,30653,1659265,8.880343672970133e-07,2024
722300,30617,506519,8.86991427381746e-07,2024
741210,30549,770056,8.850214297640185e-07,2024
621132,30451,250122,8.82182315550235e-07,2024
853649,30435,4886720,8.817187866990051e-07,2024
820590,30429,290827,8.815449633797938e-07,2024
830710,30416,2905511,8.811683461881695e-07,2024
293040,30405,21606288,8.808496701029489e-07,2024
841319,30400,3161580,8.807048173369395e-07,2024
070993,30350,0,8.792562896768459e-07,2024
870310,30328,5641562,8.786189375064046e-07,2024
722619,30302,25544,8.778657031231559e-07,2024
910221,30092,3216850,8.717818869507626e-07,2024
730419,30086,10858026,8.716080636315513e-07,2024
940599,29950,3481108,8.676680683960966e-07,2024
854320,29919,298377,8.667699812468386e-07,2024
731816,29838,2673175,8.644233664374869e-07,2024
870432,29812,23744,8.636701320542381e-07,2024
390890,29789,2670406,8.63003809330595e-07,2024
820412,29787,1511155,8.629458682241914e-07,2024
691390,29754,591661,8.619898399685295e-07,2024
848350,29496,2990564,8.545154372424463e-07,2024
190520,29454,877819,8.532986740079676e-07,2024
390220,29409,601732,8.519949991138834e-07,2024
847090,29393,527949,8.515314702626534e-07,2024
940110,29387,41671,8.513576469434421e-07,2024
820750,29372,5286015,8.50923088645414e-07,2024
030719,28762,59510,8.332510511922715e-07,2024
901813,28630,8106334,8.294269381696242e-07,2024
850133,28541,781254,8.268485589346576e-07,2024
880212,28491,0,8.254000312745639e-07,2024
030469,28421,0,8.233720925504328e-07,2024
853620,28386,18987284,8.223581231883673e-07,2024
901410,28314,103325,8.202722433578324e-07,2024
711719,28300,11188016,8.198666556130061e-07,2024
020649,28296,3606658,8.197507734001986e-07,2024
854520,28227,547418,8.177518052292695e-07,2024
440410,28120,0,8.14651956036669e-07,2024
071331,28116,0,8.145360738238615e-07,2024
284290,28055,649710,8.127688700785473e-07,2024
843290,27995,2030915,8.110306368864349e-07,2024
940169,27985,977911,8.107409313544162e-07,2024
410411,27946,1849396,8.096110797795432e-07,2024
420231,27888,451669,8.079307876938344e-07,2024
080620,27862,3927448,8.071775533105858e-07,2024
851830,27751,7504743,8.039618219051779e-07,2024
845430,27743,73679,8.03730057479563e-07,2024
200870,27718,7034587,8.030057936495161e-07,2024
610719,27628,3345,8.003984438613475e-07,2024
846694,27439,1669594,7.949230093061936e-07,2024
293623,27402,870315,7.938510988377243e-07,2024
160250,27355,8046053,7.924894828372362e-07,2024
030539,27311,0,7.912147784963538e-07,2024
843359,27276,1747729,7.902008091342882e-07,2024
852349,27211,2418757,7.883177231761665e-07,2024
940310,27122,649892,7.857393439411998e-07,2024
251310,26998,121567,7.821469953441675e-07,2024
271312,26976,66176,7.815096431737263e-07,2024
520210,26886,625467,7.789022933855578e-07,2024
391890,26841,5504914,7.775986184914734e-07,2024
610590,26748,37971,7.749043570436993e-07,2024
670290,26731,1140472,7.744118576392674e-07,2024
150990,26727,11335382,7.7429597542646e-07,2024
720852,26659,18966739,7.723259778087326e-07,2024
841231,26584,1715393,7.701531863185921e-07,2024
392210,26576,1145240,7.699214218929771e-07,2024
851610,26517,5855761,7.682121592540665e-07,2024
440792,26496,0,7.676037776368272e-07,2024
961511,26470,6031634,7.668505432535786e-07,2024
851180,26389,1474870,7.645039284442269e-07,2024
844520,26303,27568,7.620124608688658e-07,2024
291470,26284,373027,7.614620203580301e-07,2024
940179,26271,3649058,7.610854031664059e-07,2024
170310,26219,6373418,7.595789343999084e-07,2024
730722,26187,915994,7.586518766974485e-07,2024
440121,26169,0,7.581304067398147e-07,2024
630710,26074,2124000,7.553782041856368e-07,2024
440110,25879,0,7.497289463112717e-07,2024
292390,25695,1013851,7.44398364522127e-07,2024
251741,25652,294165,7.431526307344464e-07,2024
294000,25550,566320,7.401976343078554e-07,2024
731512,25536,1757476,7.397920465630292e-07,2024
890790,25522,2815043,7.39386458818203e-07,2024
630299,25521,41475,7.39357488265001e-07,2024
284910,25386,606679,7.354464635827483e-07,2024
850211,25283,28123840,7.324624966029553e-07,2024
960711,25269,2030215,7.320569088581291e-07,2024
690510,25061,12214,7.260310337921395e-07,2024
440290,24951,7589,7.228442729399335e-07,2024
903210,24735,2451451,7.165866334483289e-07,2024
071310,24733,1057190,7.165286923419251e-07,2024
621010,24711,588541,7.15891340171484e-07,2024
620339,24619,238545,7.132260492769116e-07,2024
620690,24593,968073,7.12472814893663e-07,2024
392640,24553,13711318,7.11313992765588e-07,2024
400942,24531,2711915,7.106766405951468e-07,2024
730820,24521,1078734,7.10386935063128e-07,2024
830249,24367,1714602,7.059254698700396e-07,2024
850131,24183,2925652,7.00594888080895e-07,2024
611510,24044,1060629,6.965679811858346e-07,2024
330690,23968,3855578,6.943662191424923e-07,2024
851310,23963,7856772,6.942213663764829e-07,2024
151610,23939,867348,6.93526073099638e-07,2024
620319,23933,114104,6.933522497804267e-07,2024
620444,23874,1460836,6.916429871415163e-07,2024
621790,23855,212839,6.910925466306806e-07,2024
200897,23820,2653150,6.900785772686151e-07,2024
220190,23814,124546,6.899047539494038e-07,2024
847690,23799,170997,6.894701956513758e-07,2024
620191,23641,95417,6.848928482454798e-07,2024
470100,23634,290229,6.846900543730667e-07,2024
820713,23620,4651649,6.842844666282405e-07,2024
901320,23603,341697,6.837919672238087e-07,2024
852872,23593,85101015,6.8350226169179e-07,2024
851420,23575,148292,6.829807917341562e-07,2024
370199,23532,276598,6.817350579464757e-07,2024
282110,23449,1347753,6.793305020307202e-07,2024
200791,23300,94142,6.750138896036411e-07,2024
960629,23271,117658,6.741737435607868e-07,2024
830170,23202,1622380,6.721747753898576e-07,2024
851539,23136,5633858,6.702627188785339e-07,2024
871410,23104,43907248,6.69335661176074e-07,2024
441300,22982,86227,6.658012536854455e-07,2024
300640,22962,4292078,6.652218426214081e-07,2024
210120,22802,1740939,6.605865541091083e-07,2024
283711,22793,11608335,6.603258191302915e-07,2024
480593,22790,6928172,6.602389074706859e-07,2024
551512,22721,1302823,6.582399392997566e-07,2024
620590,22668,759611,6.567044999800574e-07,2024
741012,22605,158059,6.548793551283394e-07,2024
382311,22596,626900,6.546186201495225e-07,2024
560819,22591,790782,6.544737673835132e-07,2024
761610,22517,454383,6.523299464465746e-07,2024
720839,22449,125149013,6.503599488288472e-07,2024
260600,22427,447556,6.49722596658406e-07,2024
721550,22294,891337,6.458695130825569e-07,2024
540761,22256,3455269,6.447686320608857e-07,2024
940190,22155,4873673,6.418426061874966e-07,2024
600690,22106,192730,6.404230490806047e-07,2024
290711,22051,242602,6.388296686545017e-07,2024
080510,22003,5084725,6.374390821008119e-07,2024
846390,21933,391360,6.354111433766807e-07,2024
441600,21923,45935,6.35121437844662e-07,2024
810420,21791,0,6.312973248220148e-07,2024
854129,21783,220050,6.310655603963998e-07,2024
846729,21749,16247036,6.30080561587536e-07,2024
901540,21698,160470,6.286030633742405e-07,2024
293690,21634,2269017,6.267489479693206e-07,2024
294190,21603,3346995,6.258508608200626e-07,2024
420211,21575,90089,6.250396853304102e-07,2024
730711,21551,1650422,6.243443920535652e-07,2024
721090,21503,388208,6.229538054998754e-07,2024
850140,21457,4642504,6.216211600525892e-07,2024
621410,21454,94196,6.215342483929835e-07,2024
070200,21238,6766,6.15276608901379e-07,2024
482030,21192,1135267,6.139439634540929e-07,2024
560900,21154,674419,6.128430824324216e-07,2024
120600,21129,1150326,6.121188186023748e-07,2024
030341,21113,5033395,6.116552897511448e-07,2024
381400,21054,2624878,6.099460271122344e-07,2024
250900,21052,430757,6.098880860058306e-07,2024
620432,21002,622596,6.084395583457369e-07,2024
190220,20998,445981,6.083236761329294e-07,2024
090832,20998,2776,6.083236761329294e-07,2024
871494,20988,1146562,6.080339706009107e-07,2024
910400,20765,95192,6.01573537236893e-07,2024
732490,20757,3640265,6.013417728112781e-07,2024
580890,20753,511038,6.012258905984706e-07,2024
844010,20748,724016,6.010810378324612e-07,2024
852190,20701,6974039,5.997194218319732e-07,2024
811300,20693,93385,5.994876574063582e-07,2024
845899,20678,310501,5.990530991083301e-07,2024
730459,20649,625332,5.982129530654758e-07,2024
845140,20564,460121,5.957504560433166e-07,2024
820231,20541,1358014,5.950841333196735e-07,2024
200591,20529,0,5.94736486681251e-07,2024
480258,20514,1259441,5.943019283832229e-07,2024
850231,20479,118540,5.932879590211573e-07,2024
843680,20430,3423762,5.918684019142656e-07,2024
611430,20420,2577886,5.915786963822469e-07,2024
340700,20402,5731314,5.910572264246132e-07,2024
842539,20374,1035024,5.902460509349607e-07,2024
300691,20332,2089553,5.89029287700482e-07,2024
851580,20004,2183101,5.795269462502677e-07,2024
551529,19938,62304,5.77614889738944e-07,2024
840410,19899,253082,5.76485038164071e-07,2024
540252,19837,120838,5.746888638655549e-07,2024
250510,19797,405959,5.735300417374799e-07,2024
630900,19768,133917,5.726898956946257e-07,2024
711319,19765,3183383,5.7260298403502e-07,2024
420221,19749,964000,5.7213945518379e-07,2024
392111,19713,427214,5.710965152685227e-07,2024
731814,19612,3619292,5.681704893951335e-07,2024
903110,19580,565022,5.672434316926735e-07,2024
070511,19553,0,5.664612267562229e-07,2024
970190,19522,40439,5.655631396069649e-07,2024
842191,19498,2650378,5.648678463301199e-07,2024
400811,19445,386090,5.633324070104206e-07,2024
880100,19432,0,5.629557898187963e-07,2024
380290,19424,4666458,5.627240253931813e-07,2024
820411,19349,3384411,5.605512339030409e-07,2024
760810,19245,666006,5.575382963700461e-07,2024
293622,19231,1042040,5.571327086252199e-07,2024
130232,19151,874126,5.5481506436907e-07,2024
070810,19097,0,5.532506544961688e-07,2024
611420,19032,3438268,5.513675685380471e-07,2024
611780,19014,2312285,5.508460985804134e-07,2024
691110,19010,27647280,5.507302163676059e-07,2024
960321,18949,9624462,5.489630126222916e-07,2024
847329,18938,234522,5.48644336537071e-07,2024
070820,18921,0,5.481518371326392e-07,2024
741110,18915,3498968,5.479780138134279e-07,2024
720711,18881,3935709,5.469930150045643e-07,2024
847050,18813,5689830,5.450230173868369e-07,2024
400941,18796,704686,5.445305179824051e-07,2024
900110,18789,7382234,5.44327724109992e-07,2024
610190,18748,127716,5.431399314287152e-07,2024
700600,18703,4260139,5.418362565346308e-07,2024
611490,18640,2258358,5.400111116829129e-07,2024
903032,18548,655628,5.373458207883406e-07,2024
410441,18485,279268,5.355206759366226e-07,2024
610333,18330,425546,5.310302401903323e-07,2024
040221,18287,50944,5.297845064026517e-07,2024
844839,18272,478373,5.293499481046236e-07,2024
848410,18269,3820983,5.29263036445018e-07,2024
790700,18253,754267,5.28799507593788e-07,2024
200510,18216,8847,5.277275971253187e-07,2024
820320,18208,3298134,5.274958326997038e-07,2024
680911,17922,9932547,5.192102544839681e-07,2024
621040,17903,808205,5.186598139731325e-07,2024
731511,17881,4920572,5.180224618026913e-07,2024
030119,17747,0,5.141404076736403e-07,2024
420291,17488,218252,5.066370343943552e-07,2024
070519,17457,0,5.057389472450972e-07,2024
480220,17283,47008,5.006980709879712e-07,2024
853610,17275,1037900,5.004663065623563e-07,2024
853641,17191,2016643,4.980327800933989e-07,2024
490890,17188,2429534,4.979458684337933e-07,2024
903290,17151,1396447,4.96873957965324e-07,2024
440310,17118,0,4.959179297096622e-07,2024
853910,16987,343118,4.921227872402168e-07,2024
843110,16935,1532323,4.906163184737194e-07,2024
420310,16871,4173309,4.887622030687995e-07,2024
600623,16869,210473,4.887042619623958e-07,2024
590700,16865,1614215,4.885883797495883e-07,2024
283321,16864,4759843,4.885594091963864e-07,2024
480439,16850,199202,4.881538214515602e-07,2024
850940,16678,19188748,4.831708863008381e-07,2024
030731,16669,2132,4.829101513220212e-07,2024
370130,16586,8786400,4.805055954062658e-07,2024
960340,16519,3441311,4.785645683417403e-07,2024
670419,16519,1799062,4.785645683417403e-07,2024
950691,16420,21018526,4.756964835747548e-07,2024
680800,16407,330504,4.7531986638313046e-07,2024
640590,16241,564938,4.7051075455161954e-07,2024
900490,16213,3749711,4.696995790619671e-07,2024
551299,16133,405699,4.6738193480581725e-07,2024
841940,16096,3174157,4.6631002433734795e-07,2024
300650,16053,34180,4.6506429054966743e-07,2024
731582,16051,1283444,4.6500634944326367e-07,2024
844711,16040,970009,4.646876733580431e-07,2024
720917,16027,6466473,4.643110561664187e-07,2024
292429,16001,2157135,4.6355782178317004e-07,2024
630190,15936,135380,4.6167473582504826e-07,2024
580500,15905,2290,4.607766486757902e-07,2024
920590,15903,596466,4.607187075693865e-07,2024
830230,15842,1733058,4.5895150382407223e-07,2024
270300,15831,3050172,4.586328277388516e-07,2024
620461,15807,31544,4.5793753446200664e-07,2024
860800,15776,508599,4.5703944731274857e-07,2024
200939,15722,23582,4.554750374398475e-07,2024
060230,15712,0,4.5518533190782873e-07,2024
722830,15626,15622147,4.5269386433246763e-07,2024
283531,15620,997605,4.525200410132564e-07,2024
910211,15587,4946636,4.515640127575946e-07,2024
853400,15586,2447569,4.5153504220439275e-07,2024
960820,15574,12470817,4.5118739556597024e-07,2024
890690,15562,2313171,4.508397489275478e-07,2024
680520,15321,4116946,4.438578456058964e-07,2024
970500,15310,38304,4.435391695206758e-07,2024
080910,15274,1948,4.4249622960540836e-07,2024
901730,15261,1048020,4.42119612413784e-07,2024
845710,15210,3048805,4.4064211420048846e-07,2024
902121,15182,1388033,4.3983093871083603e-07,2024
330130,15135,25117,4.38469322710348e-07,2024
400270,15130,45517,4.3832446994433864e-07,2024
310310,15107,178337,4.3765814722069556e-07,2024
870333,15097,27811326,4.373684416886768e-07,2024
390190,15081,72586555,4.3690491283744684e-07,2024
170211,15060,1100937,4.362965312202075e-07,2024
610453,15028,340634,4.3536947351774757e-07,2024
820239,15026,3446291,4.3531153241134387e-07,2024
620469,14999,2660408,4.3452932747489326e-07,2024
520832,14978,896273,4.3392094585765394e-07,2024
291219,14909,708958,4.319219776867247e-07,2024
850120,14794,653386,4.285903640685093e-07,2024
721050,14729,57201499,4.2670727811038757e-07,2024
